Year;Month;City;URL event;Level 2 site;Visitors;Visits;Bounces;Page views;Time spent;Bounce rate
2022;"August";"Duncans";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Dusseldorf";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"August";"Dwingeloo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;18722;0
2022;"August";"Easterein";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Eben-emael";"https://omroepzwart.nl/";"omroepzwart";2;2;1;7;76433;0.5
2022;"August";"Echt";"https://omroepzwart.nl/";"omroepzwart";7;7;4;12;76382;0.571429
2022;"August";"Edam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;18225;0
2022;"August";"Ede";"https://omroepzwart.nl/";"omroepzwart";17;18;10;40;1427101;0.555556
2022;"August";"Edegem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ederveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Eefde";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;176282;0.5
2022;"August";"Eelde";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Eelderwolde";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;18114;0
2022;"August";"Eemnes";"https://omroepzwart.nl/";"omroepzwart";7;7;4;20;480456;0.571429
2022;"August";"Eerbeek";"https://omroepzwart.nl/";"omroepzwart";3;4;3;10;114890;0.75
2022;"August";"Eersel";"https://omroepzwart.nl/";"omroepzwart";1;2;1;12;583707;0.5
2022;"August";"Eethen";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Eext";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;4237;0.5
2022;"August";"Egchel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;51775;0
2022;"August";"Egmond aan den hoef";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;17195;0.5
2022;"August";"Eibergen";"https://omroepzwart.nl/";"omroepzwart";3;3;1;5;19386;0.333333
2022;"August";"Eindhoven";"https://omroepzwart.nl/";"omroepzwart";89;128;71;295;10181106;0.554688
2022;"August";"Eine";"https://omroepzwart.nl/";"omroepzwart";3;3;2;9;159916;0.666667
2022;"August";"Elgin";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Elsloo";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Elspeet";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;112917;0
2022;"August";"Elst";"https://omroepzwart.nl/";"omroepzwart";4;8;6;10;1766750;0.75
2022;"August";"Elx";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Emmeloord";"https://omroepzwart.nl/";"omroepzwart";4;4;3;11;380937;0.75
2022;"August";"Emmen";"https://omroepzwart.nl/";"omroepzwart";15;15;7;31;1905315;0.466667
2022;"August";"Emmer-compascuum";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;46604;0
2022;"August";"Emsdetten";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Enkhuizen";"https://omroepzwart.nl/";"omroepzwart";6;6;3;12;678004;0.5
2022;"August";"Enschede";"https://omroepzwart.nl/";"omroepzwart";59;61;35;143;8239044;0.57377
2022;"August";"Enspijk";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;67080;0
2022;"August";"Enter";"https://omroepzwart.nl/";"omroepzwart";5;5;3;20;292522;0.6
2022;"August";"Eppegem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Erembodegem";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;97266;0
2022;"August";"Ermelo";"https://omroepzwart.nl/";"omroepzwart";2;2;1;15;125048;0.5
2022;"August";"Erp";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;19797;0
2022;"August";"Esch";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;121031;0
2022;"August";"Esen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Etten-leur";"https://omroepzwart.nl/";"omroepzwart";6;8;5;16;89274;0.625
2022;"August";"Eupen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;9091;0
2022;"August";"Europoort rotterdam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;23005;0
2022;"August";"Evertsoord";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Eysk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Falls church";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Fener";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;33521;0
2022;"August";"Fener mah.";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ferwert";"https://omroepzwart.nl/";"omroepzwart";3;3;2;9;170003;0.666667
2022;"August";"Flawil";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;33307;0
2022;"August";"Fleringen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;42628;0
2022;"August";"Franeker";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;18611;0
2022;"August";"Frankfurt am main";"https://omroepzwart.nl/";"omroepzwart";5;5;2;15;268451;0.4
2022;"August";"Ft lee";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Funchal";"https://omroepzwart.nl/";"omroepzwart";3;3;2;8;42077;0.666667
2022;"August";"Gaanderen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;9;169529;0
2022;"August";"Galder";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gardanne";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;119188;0
2022;"August";"Garderen";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;24896;0.5
2022;"August";"Gasselternijveenschemond";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;27696;0
2022;"August";"Geesteren";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Geeuwenbrug";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Geffen";"https://omroepzwart.nl/";"omroepzwart";3;4;2;5;28688;0.5
2022;"August";"Geldermalsen";"https://omroepzwart.nl/";"omroepzwart";3;3;2;6;54212;0.666667
2022;"August";"Geldrop";"https://omroepzwart.nl/";"omroepzwart";5;5;3;17;894897;0.6
2022;"August";"Geleen";"https://omroepzwart.nl/";"omroepzwart";5;5;2;12;203310;0.4
2022;"August";"Gelsenkirchen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gemert";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;92595;0
2022;"August";"Gendringen";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"August";"Gendt";"https://omroepzwart.nl/";"omroepzwart";2;3;2;5;25369;0.666667
2022;"August";"Genemuiden";"https://omroepzwart.nl/";"omroepzwart";4;4;1;9;113089;0.25
2022;"August";"Geneve";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gennep";"https://omroepzwart.nl/";"omroepzwart";3;3;1;7;24602;0.333333
2022;"August";"Gennevilliers";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;106561;0
2022;"August";"Gent";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;538368;0.5
2022;"August";"Giessenburg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;40444;0
2022;"August";"Gieten";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Gilze";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Glasgow";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Godella";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Goes";"https://omroepzwart.nl/";"omroepzwart";6;8;4;20;852553;0.5
2022;"August";"Goirle";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"August";"Goor";"https://omroepzwart.nl/";"omroepzwart";7;7;6;9;904539;0.857143
2022;"August";"Gordola";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;35895;0
2022;"August";"Gorinchem";"https://omroepzwart.nl/";"omroepzwart";7;7;6;10;36052;0.857143
2022;"August";"Gorssel";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;96093;0
2022;"August";"Goteborg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gouda";"https://omroepzwart.nl/";"omroepzwart";8;9;3;18;1289939;0.333333
2022;"August";"Goutum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gouville-sur-mer";"https://omroepzwart.nl/";"omroepzwart";2;2;1;16;289343;0.5
2022;"August";"Gramsbergen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;52729;0
2022;"August";"Grao de gandia";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Grave";"https://omroepzwart.nl/";"omroepzwart";4;4;2;9;61313;0.5
2022;"August";"Grevenbicht";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;502083;0.666667
2022;"August";"Grijpskerk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Groenlo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;47534;0
2022;"August";"Groesbeek";"https://omroepzwart.nl/";"omroepzwart";8;9;3;28;689349;0.333333
2022;"August";"Groessen";"https://omroepzwart.nl/";"omroepzwart";2;3;2;4;22249;0.666667
2022;"August";"Grolloo";"https://omroepzwart.nl/";"omroepzwart";1;1;0;6;152471;0
2022;"August";"Groningen";"https://omroepzwart.nl/";"omroepzwart";73;77;41;196;5138863;0.532468
2022;"August";"Grootebroek";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;9316;0.666667
2022;"August";"Gulpen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gunzenhausen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Gytsjerk";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;41893;0
2022;"August";"Haaften";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Haaksbergen";"https://omroepzwart.nl/";"omroepzwart";9;10;7;26;874848;0.7
2022;"August";"Haalderen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;92591;0
2022;"August";"Haaren";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;43375;0
2022;"August";"Haarle";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Haarlem";"https://omroepzwart.nl/";"omroepzwart";75;82;39;200;4005556;0.47561
2022;"August";"Haarzuilens";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Haastrecht";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Halfweg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Halsteren";"https://omroepzwart.nl/";"omroepzwart";2;2;1;2;0;0.5
2022;"August";"Hamburg";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hamilton island";"https://omroepzwart.nl/";"omroepzwart";2;2;1;4;26366;0.5
2022;"August";"Hammersmith and fulham";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hardenberg";"https://omroepzwart.nl/";"omroepzwart";5;7;4;10;49466;0.571429
2022;"August";"Harderwijk";"https://omroepzwart.nl/";"omroepzwart";12;13;10;22;127080;0.769231
2022;"August";"Haren";"https://omroepzwart.nl/";"omroepzwart";4;4;2;13;385942;0.5
2022;"August";"Hargeysa";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;50722;0
2022;"August";"Haringhuizen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;3290;0
2022;"August";"Harkstede";"https://omroepzwart.nl/";"omroepzwart";3;5;2;18;185724;0.4
2022;"August";"Harlingen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;109588;0
2022;"August";"Hasselt";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hattem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Havelte";"https://omroepzwart.nl/";"omroepzwart";2;2;0;11;215367;0
2022;"August";"Hazerswoude-rijndijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Heelsum";"https://omroepzwart.nl/";"omroepzwart";2;2;0;17;152773;0
2022;"August";"Heemskerk";"https://omroepzwart.nl/";"omroepzwart";10;12;8;26;608941;0.666667
2022;"August";"Heemstede";"https://omroepzwart.nl/";"omroepzwart";10;11;3;45;822810;0.272727
2022;"August";"Heenvliet";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Heerenveen";"https://omroepzwart.nl/";"omroepzwart";6;6;5;9;77642;0.833333
2022;"August";"Heerhugowaard";"https://omroepzwart.nl/";"omroepzwart";10;12;6;34;461392;0.5
2022;"August";"Heerlen";"https://omroepzwart.nl/";"omroepzwart";15;16;9;37;1743333;0.5625
2022;"August";"Heesch";"https://omroepzwart.nl/";"omroepzwart";3;3;1;6;47251;0.333333
2022;"August";"Heeswijk-dinther";"https://omroepzwart.nl/";"omroepzwart";2;3;0;12;109054;0
2022;"August";"Heeze";"https://omroepzwart.nl/";"omroepzwart";4;4;2;13;38235;0.5
2022;"August";"Heikant";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Heilig landstichting";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Heiloo";"https://omroepzwart.nl/";"omroepzwart";9;9;5;16;128384;0.555556
2022;"August";"Heinenoord";"https://omroepzwart.nl/";"omroepzwart";2;3;2;7;116290;0.666667
2022;"August";"Heinkenszand";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;7808;0
2022;"August";"Helden";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Hellendoorn";"https://omroepzwart.nl/";"omroepzwart";1;1;0;7;88961;0
2022;"August";"Hellevoetsluis";"https://omroepzwart.nl/";"omroepzwart";12;13;8;34;1697372;0.615385
2022;"August";"Helmond";"https://omroepzwart.nl/";"omroepzwart";31;35;19;106;2522899;0.542857
2022;"August";"Helsinki";"https://omroepzwart.nl/";"omroepzwart";11;11;7;15;52;0.636364
2022;"August";"Hemmen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;9;145368;0
2022;"August";"Hendrik-ido-ambacht";"https://omroepzwart.nl/";"omroepzwart";10;10;4;25;498334;0.4
2022;"August";"Hengelo";"https://omroepzwart.nl/";"omroepzwart";34;36;15;105;3656272;0.416667
2022;"August";"Herat";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Herbaijum";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Herkenbosch";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;705449;0
2022;"August";"Herpen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;34118;0
2022;"August";"Herten";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Heteren";"https://omroepzwart.nl/";"omroepzwart";2;2;0;8;116975;0
2022;"August";"Heythuysen";"https://omroepzwart.nl/";"omroepzwart";2;3;1;6;65542;0.333333
2022;"August";"Hieres-sur-amby";"https://omroepzwart.nl/";"omroepzwart";1;1;0;5;186192;0
2022;"August";"Hillegom";"https://omroepzwart.nl/";"omroepzwart";9;10;2;35;781080;0.2
2022;"August";"Hilversum";"https://omroepzwart.nl/";"omroepzwart";150;234;107;1282;109687745;0.457265
2022;"August";"Hippolytushoef";"https://omroepzwart.nl/";"omroepzwart";4;4;4;4;0;1
2022;"August";"Hitchcock";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Hobbs";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hoek";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;83192;0.5
2022;"August";"Hoek van holland";"https://omroepzwart.nl/";"omroepzwart";4;4;1;16;206535;0.25
2022;"August";"Hoensbroek";"https://omroepzwart.nl/";"omroepzwart";15;17;12;33;2106377;0.705882
2022;"August";"Hoevelaken";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"August";"Hollandscheveld";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Holsloot";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Holten";"https://omroepzwart.nl/";"omroepzwart";3;3;2;4;6237;0.666667
2022;"August";"Honselersdijk";"https://omroepzwart.nl/";"omroepzwart";7;9;2;25;545670;0.222222
2022;"August";"Hoofddorp";"https://omroepzwart.nl/";"omroepzwart";29;32;19;53;634312;0.59375
2022;"August";"Hoog soeren";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;66626;0.5
2022;"August";"Hoogblokland";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;8755;0
2022;"August";"Hooge zwaluwe";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hoogeveen";"https://omroepzwart.nl/";"omroepzwart";6;6;3;15;590449;0.5
2022;"August";"Hoogezand";"https://omroepzwart.nl/";"omroepzwart";4;4;2;9;82203;0.5
2022;"August";"Hooghalen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hoogkarspel";"https://omroepzwart.nl/";"omroepzwart";4;4;1;12;237833;0.25
2022;"August";"Hoogland";"https://omroepzwart.nl/";"omroepzwart";3;3;0;9;98217;0
2022;"August";"Hooglanderveen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hoogvliet rotterdam";"https://omroepzwart.nl/";"omroepzwart";17;19;9;43;1562155;0.473684
2022;"August";"Hoogwoud";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;32289;0
2022;"August";"Hoorn";"https://omroepzwart.nl/";"omroepzwart";29;34;21;97;2120146;0.617647
2022;"August";"Horst";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Houten";"https://omroepzwart.nl/";"omroepzwart";18;20;12;41;2570978;0.6
2022;"August";"Huelva";"https://omroepzwart.nl/";"omroepzwart";1;3;1;4;129810;0.333333
2022;"August";"Huisduinen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Huissen";"https://omroepzwart.nl/";"omroepzwart";8;8;5;18;180286;0.625
2022;"August";"Huizen";"https://omroepzwart.nl/";"omroepzwart";16;18;9;40;689759;0.5
2022;"August";"Hulten";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Hurdegaryp";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;13466;0.5
2022;"August";"Hurwenen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;5712;0
2022;"August";"Hvide sande";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Iddergem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ifrane";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;4954;0
2022;"August";"Ijhorst";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ijmuiden";"https://omroepzwart.nl/";"omroepzwart";15;15;5;35;384989;0.333333
2022;"August";"Ijsselmuiden";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;19879;0
2022;"August";"Ijsselstein";"https://omroepzwart.nl/";"omroepzwart";12;12;7;28;206798;0.583333
2022;"August";"Ilhavo";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ilpendam";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Ingen";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Jerusalem";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Jette";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Jhonghe city";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Jirnsum";"https://omroepzwart.nl/";"omroepzwart";2;2;1;6;105317;0.5
2022;"August";"Joure";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"August";"Julianadorp";"https://omroepzwart.nl/";"omroepzwart";3;3;1;8;132396;0.333333
2022;"August";"Kaag";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;25903;0.5
2022;"August";"Kaatsheuvel";"https://omroepzwart.nl/";"omroepzwart";6;6;2;16;183072;0.333333
2022;"August";"Kamerik";"https://omroepzwart.nl/";"omroepzwart";2;3;2;4;51965;0.666667
2022;"August";"Kampen";"https://omroepzwart.nl/";"omroepzwart";4;5;3;10;288169;0.6
2022;"August";"Kamperland";"https://omroepzwart.nl/";"omroepzwart";4;4;1;10;161282;0.25
2022;"August";"Kamperveen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;19494;0
2022;"August";"Kandersteg";"https://omroepzwart.nl/";"omroepzwart";1;1;0;8;96489;0
2022;"August";"Kapelle";"https://omroepzwart.nl/";"omroepzwart";4;5;4;6;4926;0.8
2022;"August";"Katlijk";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;41501;0
2022;"August";"Katwijk";"https://omroepzwart.nl/";"omroepzwart";18;19;12;40;376992;0.631579
2022;"August";"Kelpen-oler";"https://omroepzwart.nl/";"omroepzwart";1;1;0;8;57381;0
2022;"August";"Kennedy town";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Kensington and chelsea";"https://omroepzwart.nl/";"omroepzwart";2;3;2;8;1532293;0.666667
2022;"August";"Kerkrade";"https://omroepzwart.nl/";"omroepzwart";5;5;2;21;568674;0.4
2022;"August";"Kesteren";"https://omroepzwart.nl/";"omroepzwart";7;7;5;13;358041;0.714286
2022;"August";"Klaaswaal";"https://omroepzwart.nl/";"omroepzwart";2;2;0;38;1778026;0
2022;"August";"Klazienaveen";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;4281;0
2022;"August";"Klein zundert";"https://omroepzwart.nl/";"omroepzwart";2;3;1;13;472960;0.333333
2022;"August";"Klimmen";"https://omroepzwart.nl/";"omroepzwart";2;2;0;5;19249;0
2022;"August";"Kloosterzande";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Kolham";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Konz";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Koog aan de zaan";"https://omroepzwart.nl/";"omroepzwart";3;3;3;3;0;1
2022;"August";"Kootstertille";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Kootwijkerbroek";"https://omroepzwart.nl/";"omroepzwart";2;3;1;11;237192;0.333333
2022;"August";"Korbach";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;3166;0.5
2022;"August";"Kortenhoef";"https://omroepzwart.nl/";"omroepzwart";5;5;4;10;195813;0.8
2022;"August";"Kortrijk";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;23557;0
2022;"August";"Kos";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;7685;0
2022;"August";"Kottayam";"https://omroepzwart.nl/";"omroepzwart";1;1;0;3;660387;0
2022;"August";"Koudekerk aan den rijn";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Kralendijk";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Krefeld";"https://omroepzwart.nl/";"omroepzwart";2;3;2;5;19961;0.666667
2022;"August";"Krimpen aan den ijssel";"https://omroepzwart.nl/";"omroepzwart";4;4;2;22;393908;0.5
2022;"August";"Kritsa";"https://omroepzwart.nl/";"omroepzwart";2;2;1;5;227689;0.5
2022;"August";"Krommenie";"https://omroepzwart.nl/";"omroepzwart";11;14;11;21;271758;0.785714
2022;"August";"Kruiningen";"https://omroepzwart.nl/";"omroepzwart";3;3;2;15;1434469;0.666667
2022;"August";"Kudelstaart";"https://omroepzwart.nl/";"omroepzwart";1;1;0;4;26329;0
2022;"August";"Kumasi";"https://omroepzwart.nl/";"omroepzwart";2;2;2;2;0;1
2022;"August";"Kuta";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Kwadijk";"https://omroepzwart.nl/";"omroepzwart";2;3;2;20;207794;0.666667
2022;"August";"La alberca";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"La colle-sur-loup";"https://omroepzwart.nl/";"omroepzwart";1;1;0;2;15938;0
2022;"August";"La seyne-sur-mer";"https://omroepzwart.nl/";"omroepzwart";2;2;1;3;7523;0.5
2022;"August";"Lambeth";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
2022;"August";"Landgraaf";"https://omroepzwart.nl/";"omroepzwart";10;13;7;28;2940530;0.538462
2022;"August";"Landsboerderij";"https://omroepzwart.nl/";"omroepzwart";1;1;1;1;0;1
